request_time,request_url,response_code,response_size,last_update_local,last_update_remote,source_register
20200831 00:45:06 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 00:45:08 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 01:45:07 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 01:45:09 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 02:45:07 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 02:45:10 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 04:45:08 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 04:45:11 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 05:45:09 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 05:45:13 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 06:45:09 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 06:45:16 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 09:45:11 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 10:45:14 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 11:45:15 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 12:45:16 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 13:45:18 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 14:45:15 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 14:45:18 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 15:45:15 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 15:45:19 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 16:45:20 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 20:45:20 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 21:45:18 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 21:45:21 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 22:45:18 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 22:45:21 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200831 23:45:18 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200831 23:45:22 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 00:45:19 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 00:45:22 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 01:45:21 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 01:45:22 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 20:45:26 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200902 08:45:28 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200902 08:45:32 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200902 09:45:29 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200902 09:45:33 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200902 10:45:34 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200902 10:45:37 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200902 11:45:34 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F27%2F2020,200,21,20200826,,ClinicalTrials.gov
20200902 11:45:37 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200902 12:45:35 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F27%2F2020,200,21,20200826,,ClinicalTrials.gov
20200902 12:45:39 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200902 13:45:38 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F27%2F2020,200,21,20200826,,ClinicalTrials.gov
20200902 13:45:39 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200902 14:45:40 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F27%2F2020,200,21,20200826,,ClinicalTrials.gov
20200901 02:45:22 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 03:45:20 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 03:45:23 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 04:45:21 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 04:45:24 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 05:45:21 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 05:45:24 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 06:45:21 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 06:45:24 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 07:45:22 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 07:45:23 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 08:45:23 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 08:45:24 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 09:45:22 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 09:45:24 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 10:45:23 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 10:45:24 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 11:45:24 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 11:45:27 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
20200901 12:45:24 GMT,https://clinicaltrials.gov/ct2/download_studies?cond=COVID-19&lupd_s=08%2F26%2F2020,200,21,20200825,,ClinicalTrials.gov
20200901 12:45:25 GMT,https://www.who.int/ictrp/en/,200,73541,20200826,20200826,ICTRP
